source	target	time	rating	comment
135	187	2011-03-04 02:15:54.188790016	1	NaN
187	135	2011-03-04 02:21:11.378170112	1	NaN
33	7	2011-03-04 02:35:12.205179904	2	NaN
7	33	2011-03-04 02:35:19.674340096	2	NaN
78	144	2011-03-04 21:53:28.111650048	3	NaN
7	188	2011-03-05 00:06:40.030249984	1	NaN
188	7	2011-03-05 00:06:49.037800192	1	NaN
104	189	2011-03-05 01:52:29.539859968	2	NaN
189	104	2011-03-05 02:01:15.701620224	2	NaN
104	190	2011-03-05 05:48:39.323780096	1	NaN
190	104	2011-03-05 05:49:19.526819840	1	NaN
104	110	2011-03-06 18:37:49.149310208	2	NaN
104	191	2011-03-06 19:00:45.594579968	1	NaN
191	104	2011-03-06 19:00:55.410550016	1	NaN
104	113	2011-03-06 21:28:42.310540032	1	NaN
113	104	2011-03-06 21:29:26.291330048	1	NaN
6	173	2011-03-06 21:46:39.631640064	3	NaN
110	7	2011-03-07 09:42:07.293250048	1	NaN
104	171	2011-03-07 18:17:32.611229952	1	NaN
171	104	2011-03-07 19:41:44.152519936	1	NaN
143	192	2011-03-07 20:45:54.615139840	1	NaN
192	143	2011-03-07 20:46:29.685149952	1	NaN
60	159	2011-03-07 20:54:31.870500096	2	NaN
159	60	2011-03-07 20:55:24.891709952	2	NaN
2	1	2011-03-08 04:01:37.117870080	8	NaN
57	25	2011-03-08 04:04:17.619489792	2	NaN
60	178	2011-03-08 19:29:17.685159936	2	NaN
7	35	2011-03-09 13:57:54.432620032	2	NaN
60	193	2011-03-09 14:25:13.482629888	1	NaN
193	60	2011-03-09 17:06:31.596649984	1	NaN
60	194	2011-03-09 18:24:24.648410112	1	NaN
194	178	2011-03-09 18:24:52.124039936	1	NaN
194	60	2011-03-09 18:26:33.588839936	1	NaN
178	194	2011-03-09 18:40:30.989440000	1	NaN
7	195	2011-03-10 04:55:38.350089984	1	NaN
195	7	2011-03-10 04:55:59.821890048	1	NaN
29	60	2011-03-10 05:34:34.572949760	2	NaN
62	196	2011-03-10 11:54:05.424689920	1	NaN
196	62	2011-03-10 11:54:29.104069888	1	NaN
60	29	2011-03-10 14:28:19.466240000	2	NaN
60	191	2011-03-10 15:25:16.794339840	4	NaN
7	156	2011-03-12 06:55:11.495709952	1	NaN
156	7	2011-03-12 06:55:16.656399872	1	NaN
60	198	2011-03-12 17:14:45.789860096	1	NaN
60	199	2011-03-13 03:04:23.221529856	1	NaN
199	60	2011-03-13 03:07:35.091010048	1	NaN
7	200	2011-03-13 11:26:01.670099968	2	NaN
200	7	2011-03-13 11:32:31.745179904	2	NaN
132	198	2011-03-13 19:02:16.989139968	2	NaN
198	132	2011-03-13 19:05:17.645929984	1	NaN
35	7	2011-03-15 10:16:51.548029952	2	NaN
194	201	2011-03-15 17:13:56.178690048	1	NaN
201	194	2011-03-15 17:45:26.028630016	1	NaN
100	202	2011-03-15 22:00:23.769900032	1	NaN
202	100	2011-03-15 22:07:00.800519936	1	NaN
142	203	2011-03-15 23:30:49.326839808	1	NaN
203	142	2011-03-15 23:44:43.219000064	1	NaN
7	204	2011-03-15 23:44:48.612610048	1	NaN
142	60	2011-03-15 23:58:10.266569984	1	NaN
7	110	2011-03-16 01:53:16.640969984	3	NaN
60	205	2011-03-16 02:59:28.073080064	1	NaN
206	201	2011-03-16 07:50:03.244889856	1	NaN
201	206	2011-03-16 07:55:38.703259904	1	NaN
207	7	2011-03-16 16:15:02.852169984	2	NaN
200	62	2011-03-17 02:49:54.918759936	1	NaN
60	75	2011-03-17 03:25:04.324709888	3	NaN
75	60	2011-03-17 03:27:45.492239872	3	NaN
75	7	2011-03-17 03:36:52.954129920	3	NaN
60	209	2011-03-17 22:53:02.461280000	3	NaN
7	210	2011-03-18 01:31:24.693989888	1	NaN
210	7	2011-03-18 02:17:25.927459840	1	NaN
142	143	2011-03-18 14:49:15.429459968	2	NaN
143	142	2011-03-18 14:49:28.825489920	2	NaN
60	142	2011-03-18 18:38:15.359430144	1	NaN
7	206	2011-03-19 20:54:10.626700032	2	NaN
149	209	2011-03-20 20:28:05.592380160	1	NaN
120	7	2011-03-21 12:00:55.391640064	5	NaN
7	207	2011-03-21 15:08:57.004260096	3	NaN
7	96	2011-03-21 22:05:24.002140160	1	NaN
104	179	2011-03-22 01:07:16.369129984	-1	NaN
200	179	2011-03-22 01:08:58.390129920	-1	NaN
149	179	2011-03-22 01:11:01.617229824	-1	NaN
96	7	2011-03-22 10:18:27.187289856	2	NaN
56	60	2011-03-22 17:46:02.859639808	2	NaN
202	211	2011-03-23 00:15:52.593689856	1	NaN
200	13	2011-03-23 00:24:51.187320064	1	NaN
13	200	2011-03-23 00:25:13.567539968	1	NaN
211	202	2011-03-23 01:46:53.102870016	1	NaN
104	149	2011-03-23 02:38:33.884320000	1	NaN
149	104	2011-03-23 02:47:38.623749888	1	NaN
104	60	2011-03-23 05:16:25.783250176	3	NaN
149	62	2011-03-23 07:13:25.054850048	1	NaN
167	211	2011-03-23 08:34:05.914880000	1	NaN
206	7	2011-03-23 23:16:27.704269824	2	NaN
202	212	2011-03-24 00:56:53.784869888	1	NaN
212	202	2011-03-24 00:57:20.521629952	1	NaN
212	209	2011-03-24 01:52:52.437680128	1	NaN
60	212	2011-03-24 02:25:59.352940032	4	NaN
212	60	2011-03-24 02:27:08.403470080	4	NaN
101	134	2011-03-24 02:30:41.615420160	1	NaN
60	213	2011-03-24 02:32:20.814929920	2	NaN
213	60	2011-03-24 02:33:23.342780160	2	NaN
134	101	2011-03-24 02:46:12.966249984	1	NaN
212	7	2011-03-24 03:16:56.540529920	1	NaN
212	132	2011-03-24 03:17:28.236329984	1	NaN
212	29	2011-03-24 03:23:24.551660032	1	NaN
143	153	2011-03-24 20:10:14.740070144	1	NaN
153	143	2011-03-24 20:23:58.602449920	2	NaN
35	110	2011-03-24 21:55:30.280410112	2	NaN
135	214	2011-03-24 22:22:37.374530048	1	NaN
143	215	2011-03-25 02:21:43.698749952	1	NaN
215	143	2011-03-25 02:25:08.377379840	1	NaN
29	212	2011-03-25 02:43:03.013939968	1	NaN
7	212	2011-03-25 03:21:05.294540032	1	NaN
135	152	2011-03-25 05:12:57.057129984	1	NaN
7	179	2011-03-25 05:55:57.197669888	-1	NaN
39	149	2011-03-25 11:40:23.023340032	4	NaN
149	39	2011-03-25 11:41:15.067460096	4	NaN
214	216	2011-03-25 20:28:52.768559872	1	NaN
216	214	2011-03-25 20:52:01.134690048	1	NaN
174	112	2011-03-25 21:36:45.699379968	1	NaN
153	202	2011-03-26 02:16:15.106269952	1	NaN
29	120	2011-03-26 12:36:25.033669888	2	NaN
60	217	2011-03-26 14:13:53.162919936	2	NaN
60	218	2011-03-26 14:27:13.640249856	1	NaN
218	60	2011-03-26 14:28:15.181410048	1	NaN
209	212	2011-03-26 19:24:31.063780096	1	NaN
217	60	2011-03-26 19:34:35.276770048	2	NaN
217	3	2011-03-26 19:36:56.399800064	5	NaN
135	179	2011-03-27 02:38:53.061729792	-1	NaN
176	219	2011-03-27 14:18:03.096640000	1	NaN
219	176	2011-03-27 14:18:28.690889984	1	NaN
219	110	2011-03-27 14:19:05.315820032	1	NaN
176	220	2011-03-27 16:57:44.586240000	1	NaN
1	223	2011-03-28 16:32:28.917619968	7	NaN
60	1	2011-03-28 17:24:37.929719808	7	NaN
60	7	2011-03-28 17:24:43.169379840	7	NaN
39	2	2011-03-28 17:28:22.874720000	8	NaN
202	176	2011-03-28 19:09:05.999010048	1	NaN
176	202	2011-03-28 19:11:37.000760064	1	NaN
60	224	2011-03-28 19:37:05.089999872	4	NaN
1	225	2011-03-28 23:23:21.287600128	1	NaN
225	1	2011-03-28 23:24:45.484140032	1	NaN
225	209	2011-03-28 23:25:26.361289984	1	NaN
29	1	2011-03-29 02:28:57.220849920	4	NaN
29	219	2011-03-29 02:31:11.600879872	1	NaN
219	29	2011-03-29 02:33:44.419180032	1	NaN
1	132	2011-03-29 02:37:13.104520192	1	NaN
1	227	2011-03-29 03:37:23.283279872	1	NaN
227	1	2011-03-29 03:38:49.128679936	1	NaN
60	228	2011-03-29 23:04:55.522959872	1	NaN
225	45	2011-03-30 01:06:18.016029952	1	NaN
60	214	2011-03-30 02:45:04.264379904	2	NaN
199	185	2011-03-30 19:34:34.377680128	1	NaN
185	199	2011-03-30 19:41:34.927350016	1	NaN
60	230	2011-03-30 21:44:42.938679808	1	NaN
60	231	2011-03-30 22:01:02.819420160	1	NaN
231	60	2011-03-30 22:11:30.455849984	1	NaN
7	232	2011-03-31 11:06:39.512069888	3	NaN
1	104	2011-03-31 19:35:49.381260032	1	NaN
104	1	2011-03-31 19:39:06.829009920	2	NaN
33	1	2011-03-31 21:44:34.492399872	8	NaN
62	149	2011-03-31 23:20:22.543719936	1	NaN
29	171	2011-04-01 00:27:33.674750208	1	NaN
206	233	2011-04-01 00:40:18.849400064	1	NaN
233	206	2011-04-01 00:40:44.554429952	1	NaN
232	7	2011-04-01 03:53:33.460870144	2	NaN
60	208	2011-04-01 18:52:58.585390080	3	NaN
208	60	2011-04-01 19:01:49.790469888	3	NaN
206	234	2011-04-01 21:55:42.537230080	1	NaN
234	206	2011-04-01 22:02:51.538180096	1	NaN
235	7	2011-04-02 11:35:32.965480192	5	NaN
222	7	2011-04-02 20:06:35.681790208	2	NaN
104	202	2011-04-02 23:00:28.570149888	3	NaN
202	104	2011-04-02 23:00:44.127980032	3	NaN
202	236	2011-04-03 08:53:15.672869888	1	NaN
236	202	2011-04-03 09:01:09.512029952	1	NaN
202	237	2011-04-03 10:38:09.371000064	1	NaN
237	202	2011-04-03 10:50:07.720560128	10	NaN
149	238	2011-04-03 20:39:57.314729984	1	NaN
238	149	2011-04-03 20:43:00.163569920	1	NaN
39	239	2011-04-03 21:37:13.937949952	1	NaN
239	64	2011-04-03 21:37:31.504379904	1	NaN
239	39	2011-04-03 21:37:38.166560000	1	NaN
202	135	2011-04-04 06:07:38.598660096	2	NaN
135	202	2011-04-04 06:07:59.194060032	2	NaN
2	7	2011-04-04 06:31:40.002830080	5	NaN
2	60	2011-04-04 06:31:45.018119936	5	NaN
2	62	2011-04-04 06:32:18.217339904	8	NaN
2	77	2011-04-04 06:32:39.931580160	2	NaN
7	2	2011-04-04 06:39:27.882980096	5	NaN
7	39	2011-04-04 06:39:34.234020096	5	NaN
7	41	2011-04-04 06:39:45.054810112	5	NaN
7	21	2011-04-04 06:40:26.794279936	5	NaN
7	72	2011-04-04 06:41:39.675719936	2	NaN
7	62	2011-04-04 06:42:06.871249920	6	NaN
208	62	2011-04-04 07:13:47.839309824	1	NaN
206	240	2011-04-04 07:17:39.510329856	1	NaN
240	206	2011-04-04 07:17:51.903179776	2	NaN
62	208	2011-04-04 07:17:55.367960064	1	NaN
231	241	2011-04-04 17:06:10.231069952	1	NaN
39	143	2011-04-04 17:42:52.979529984	2	NaN
143	39	2011-04-04 17:44:01.537779968	2	NaN
241	231	2011-04-04 18:19:22.335830016	1	NaN
60	242	2011-04-04 19:24:46.582439936	6	NaN
242	60	2011-04-04 19:25:56.922030080	6	NaN
135	2	2011-04-05 03:08:56.392760064	1	NaN
204	7	2011-04-05 03:20:37.932080128	1	NaN
1	64	2011-04-05 03:49:54.346790144	3	NaN
64	1	2011-04-05 03:53:35.669090048	3	NaN
202	244	2011-04-05 10:12:59.287460096	1	NaN
244	60	2011-04-05 10:24:01.333970176	2	NaN
202	56	2011-04-05 12:17:30.751239936	1	NaN
56	202	2011-04-05 12:18:24.067539968	1	NaN
164	60	2011-04-05 13:55:02.129120000	5	NaN
60	164	2011-04-05 13:55:16.650140160	5	NaN
204	80	2011-04-05 14:08:35.573479936	1	NaN
56	114	2011-04-05 14:11:18.638609920	1	NaN
149	80	2011-04-05 15:09:32.146029824	5	NaN
1	245	2011-04-05 15:39:38.222640128	1	NaN
241	80	2011-04-05 17:47:27.357660160	3	NaN
35	246	2011-04-05 18:16:50.924310016	1	NaN
246	35	2011-04-05 18:23:06.631239936	1	NaN
1	247	2011-04-05 22:49:37.832910080	1	NaN
247	1	2011-04-05 22:52:15.465549824	1	NaN
80	241	2011-04-05 23:00:39.638159872	3	NaN
80	64	2011-04-05 23:02:06.126780160	1	NaN
80	204	2011-04-05 23:02:30.362390016	1	NaN
80	149	2011-04-05 23:03:01.242670080	5	NaN
80	81	2011-04-05 23:04:12.108649984	8	NaN
228	60	2011-04-06 02:06:13.885929984	2	NaN
72	21	2011-04-06 06:05:57.592089856	1	NaN
35	248	2011-04-06 09:37:18.351049984	2	NaN
248	35	2011-04-06 09:38:32.110240000	2	NaN
244	245	2011-04-06 13:30:57.235759872	2	NaN
245	244	2011-04-06 13:37:16.375160064	2	NaN
245	250	2011-04-06 15:32:15.612119808	1	NaN
250	245	2011-04-06 15:32:39.462680064	1	NaN
60	251	2011-04-06 16:34:00.200409856	1	NaN
60	250	2011-04-06 16:44:05.395709952	3	NaN
250	60	2011-04-06 16:45:21.258080000	3	NaN
7	175	2011-04-06 17:55:11.705149952	2	NaN
166	206	2011-04-06 19:15:49.640770048	1	NaN
206	166	2011-04-06 19:17:27.029890048	1	NaN
60	244	2011-04-06 20:23:20.156300032	4	NaN
166	158	2011-04-06 23:27:53.035419904	1	NaN
215	249	2011-04-07 00:35:05.954790144	1	NaN
249	215	2011-04-07 00:37:46.075020032	1	NaN
60	243	2011-04-07 19:15:07.817140224	5	NaN
243	60	2011-04-07 19:17:15.701949952	6	NaN
60	252	2011-04-07 19:22:34.313430016	1	NaN
252	60	2011-04-07 19:23:07.964689920	1	NaN
253	95	2011-04-07 21:48:54.159790080	1	NaN
143	7	2011-04-08 04:25:03.974409984	5	NaN
7	143	2011-04-08 04:25:54.916640000	4	NaN
1	234	2011-04-08 04:41:19.685300224	1	NaN
234	1	2011-04-08 04:45:28.026050048	1	NaN
251	245	2011-04-08 07:07:42.505090048	1	NaN
245	251	2011-04-08 07:08:12.708120064	1	NaN
60	88	2011-04-08 16:02:19.025120000	2	NaN
88	60	2011-04-08 16:18:35.490020096	4	NaN
88	104	2011-04-08 16:22:41.225929984	3	NaN
104	88	2011-04-08 18:33:29.457110016	3	NaN
60	255	2011-04-08 18:59:19.553230080	1	NaN
255	60	2011-04-08 19:05:47.821670144	1	NaN
29	251	2011-04-08 19:21:46.132499968	2	NaN
166	7	2011-04-08 19:21:53.171849984	3	NaN
251	29	2011-04-08 19:21:56.593980160	2	NaN
251	60	2011-04-08 19:47:20.572099840	5	NaN
251	1	2011-04-08 19:47:24.593730048	5	NaN
251	202	2011-04-08 19:47:36.332740096	5	NaN
1	251	2011-04-08 19:49:33.950279936	2	NaN
164	163	2011-04-08 20:01:45.396640000	1	NaN
206	256	2011-04-08 20:59:53.618840064	1	NaN
256	206	2011-04-08 21:00:10.687330048	1	NaN
60	257	2011-04-08 21:04:28.906130176	10	NaN
6	258	2011-04-09 04:17:53.831529984	1	NaN
258	6	2011-04-09 04:21:11.162280192	1	NaN
64	219	2011-04-09 04:30:06.626780160	1	NaN
258	259	2011-04-09 07:14:37.129139968	1	NaN
259	258	2011-04-09 07:44:58.128359936	2	NaN
1	260	2011-04-10 15:30:30.178889984	1	NaN
7	260	2011-04-10 15:35:55.373670144	4	NaN
1	261	2011-04-10 16:38:19.787460096	1	NaN
261	1	2011-04-10 17:00:56.851789824	1	NaN
202	158	2011-04-11 00:40:53.188600064	1	NaN
256	153	2011-04-11 04:11:26.264349952	1	NaN
202	240	2011-04-11 04:42:59.474259968	2	NaN
240	202	2011-04-11 04:43:19.187939840	2	NaN
244	113	2011-04-11 14:01:18.192899840	1	NaN
244	114	2011-04-11 15:06:43.247660032	1	NaN
207	262	2011-04-11 17:44:25.714950144	1	NaN
262	207	2011-04-11 17:45:28.248470016	1	NaN
23	263	2011-04-11 23:50:07.958990080	2	NaN
60	264	2011-04-12 14:04:19.016099840	4	NaN
60	265	2011-04-12 14:15:03.321989888	4	NaN
265	60	2011-04-12 14:30:15.206870016	4	NaN
149	266	2011-04-12 20:17:25.786909952	1	NaN
266	149	2011-04-12 20:17:45.884249856	1	NaN
35	267	2011-04-12 20:19:44.044559872	1	NaN
267	35	2011-04-12 20:19:54.244709888	1	NaN
202	141	2011-04-12 20:46:46.604530176	1	NaN
141	202	2011-04-12 20:47:17.235259904	1	NaN
6	268	2011-04-12 22:51:48.999249920	3	NaN
266	60	2011-04-12 22:52:48.567169792	5	NaN
229	215	2011-04-12 23:56:57.515790080	1	NaN
215	229	2011-04-12 23:56:59.892659968	1	NaN
141	41	2011-04-13 01:44:53.709000192	1	NaN
242	141	2011-04-13 01:46:01.537609984	1	NaN
141	242	2011-04-13 01:46:25.599190016	1	NaN
215	221	2011-04-13 01:56:34.354459904	2	NaN
268	6	2011-04-13 01:58:09.305049856	3	NaN
221	215	2011-04-13 02:15:15.732310016	2	NaN
221	269	2011-04-13 02:15:23.438089984	1	NaN
269	221	2011-04-13 02:19:04.311700224	1	NaN
269	3	2011-04-13 02:27:56.620940032	1	NaN
41	141	2011-04-13 03:44:49.393400064	1	NaN
60	269	2011-04-13 15:12:03.239699968	1	NaN
153	7	2011-04-13 16:54:31.692969984	1	NaN
249	167	2011-04-13 19:17:31.863990016	1	NaN
221	171	2011-04-13 20:13:36.995140096	1	NaN
1	109	2011-04-13 21:19:29.619080192	1	NaN
202	230	2011-04-14 00:20:32.548589824	1	NaN
171	221	2011-04-14 01:42:44.875219968	1	NaN
171	235	2011-04-14 02:13:40.148080128	2	NaN
235	171	2011-04-14 02:25:39.815419904	1	NaN
64	7	2011-04-14 03:10:31.708039936	3	NaN
177	1	2011-04-14 03:42:47.015490048	4	NaN
60	77	2011-04-14 14:21:27.381110016	4	NaN
149	25	2011-04-14 14:30:27.330700032	10	NaN
1	271	2011-04-14 17:08:44.196610048	1	NaN
271	1	2011-04-14 17:08:57.451889920	1	NaN
221	272	2011-04-14 20:58:26.887120128	1	NaN
272	221	2011-04-14 20:59:48.933360128	1	NaN
202	153	2011-04-14 21:45:43.852489984	4	NaN
60	261	2011-04-14 21:53:52.377019904	2	NaN
261	60	2011-04-14 21:56:16.740989952	2	NaN
60	273	2011-04-14 22:00:20.697050112	2	NaN
23	231	2011-04-14 22:32:02.401809920	1	NaN
7	243	2011-04-14 23:35:19.084999936	4	NaN
230	202	2011-04-15 00:03:52.236550144	2	NaN
144	78	2011-04-15 04:43:45.089819904	5	NaN
144	153	2011-04-15 04:44:12.671250176	1	NaN
269	7	2011-04-15 05:25:51.179310080	1	NaN
7	269	2011-04-15 05:32:12.665679872	1	NaN
1	274	2011-04-15 05:59:49.763030016	1	NaN
274	1	2011-04-15 06:00:00.446569984	1	NaN
141	1	2011-04-15 15:24:51.400270080	2	NaN
1	141	2011-04-15 15:31:03.219269888	1	NaN
141	273	2011-04-15 15:34:20.532530176	1	NaN
141	275	2011-04-15 15:35:16.562550016	1	NaN
60	276	2011-04-15 15:51:03.481470208	3	NaN
276	60	2011-04-15 15:52:07.212460032	3	NaN
141	256	2011-04-15 15:56:56.613969920	1	NaN
270	277	2011-04-15 16:10:00.223789824	1	NaN
256	141	2011-04-15 16:32:57.365449984	1	NaN
277	270	2011-04-15 17:18:29.583579904	1	NaN
202	127	2011-04-15 17:27:34.209760000	1	NaN
167	249	2011-04-15 19:32:29.563590144	1	NaN
275	141	2011-04-15 21:27:35.062060032	1	NaN
221	202	2011-04-15 21:54:22.424509952	4	NaN
202	221	2011-04-15 21:56:53.509920000	4	NaN
221	64	2011-04-15 22:25:49.129859840	1	NaN
206	221	2011-04-16 01:24:30.793829888	1	NaN
221	206	2011-04-16 01:52:54.915559936	1	NaN
273	60	2011-04-16 02:17:30.193319936	3	NaN
60	279	2011-04-16 03:14:00.052589824	2	NaN
219	64	2011-04-16 03:14:32.393420032	5	NaN
219	109	2011-04-16 03:15:31.874469888	1	NaN
219	21	2011-04-16 03:20:30.132640000	5	NaN
279	60	2011-04-16 03:25:31.038729984	8	NaN
202	278	2011-04-16 04:35:20.558020096	3	NaN
278	202	2011-04-16 04:36:26.563270144	3	NaN
206	29	2011-04-16 05:44:10.784670208	1	NaN
29	206	2011-04-16 05:44:35.148289792	1	NaN
280	281	2011-04-16 05:54:17.321590016	1	NaN
206	282	2011-04-16 05:54:45.103650048	1	NaN
242	274	2011-04-16 06:00:33.323010048	1	NaN
282	206	2011-04-16 06:01:03.715169792	1	NaN
283	284	2011-04-16 12:57:39.963689984	10	NaN
7	240	2011-04-16 16:07:05.956089856	2	NaN
7	285	2011-04-16 18:20:23.977210112	1	NaN
202	286	2011-04-16 18:20:44.289520128	1	NaN
286	202	2011-04-16 18:21:21.789069824	1	NaN
256	287	2011-04-16 21:46:11.154320128	1	NaN
287	256	2011-04-16 21:56:47.046080000	1	NaN
202	288	2011-04-16 23:09:44.621340160	1	NaN
288	202	2011-04-16 23:13:31.557730048	1	NaN
257	265	2011-04-17 06:20:07.753370112	4	NaN
257	242	2011-04-17 06:20:10.014360064	5	NaN
257	104	2011-04-17 06:20:13.967740160	5	NaN
257	60	2011-04-17 06:20:21.591229952	5	NaN
202	134	2011-04-17 06:25:42.454960128	2	NaN
134	202	2011-04-17 06:47:06.242759936	1	NaN
37	219	2011-04-17 15:54:25.673989888	2	NaN
219	37	2011-04-17 15:54:37.044590080	2	NaN
290	215	2011-04-17 18:23:02.675379968	1	NaN
215	290	2011-04-17 18:23:41.364000000	1	NaN
284	283	2011-04-17 18:24:26.452670208	10	NaN
245	291	2011-04-17 18:53:18.742660096	1	NaN
291	245	2011-04-17 18:53:42.752700160	1	NaN
292	202	2011-04-17 21:40:03.988000000	1	NaN
217	149	2011-04-17 22:41:24.253730048	1	NaN
149	217	2011-04-17 22:43:31.606509824	1	NaN
224	257	2011-04-17 22:52:10.553750016	4	NaN
224	60	2011-04-17 22:53:38.111059968	5	NaN
224	144	2011-04-17 23:01:12.301979904	1	NaN
144	224	2011-04-17 23:05:06.886790144	1	NaN
224	171	2011-04-17 23:39:13.723119872	1	NaN
171	224	2011-04-17 23:43:44.637580032	1	NaN
135	293	2011-04-17 23:59:43.031460096	1	NaN
21	60	2011-04-18 00:17:06.861710080	5	NaN
199	104	2011-04-18 01:40:59.307569920	1	NaN
7	294	2011-04-18 03:57:34.935510016	1	NaN
294	7	2011-04-18 04:02:02.502520064	1	NaN
293	204	2011-04-18 07:55:01.680979968	1	NaN
204	293	2011-04-18 07:56:38.114810112	1	NaN
231	28	2011-04-18 08:16:26.234070016	1	NaN
274	295	2011-04-18 08:28:00.509159936	2	NaN
295	274	2011-04-18 08:34:08.838899968	2	NaN
202	292	2011-04-18 10:13:33.139100160	1	NaN
249	64	2011-04-18 14:14:06.429430016	1	NaN
230	101	2011-04-18 19:14:00.495940096	2	NaN
1	296	2011-04-18 21:17:41.957129984	1	NaN
64	249	2011-04-18 23:21:26.315130112	1	NaN
229	297	2011-04-18 23:21:38.168310016	1	NaN
297	229	2011-04-18 23:21:45.597150208	1	NaN
4	282	2011-04-19 01:08:32.553880064	2	NaN
282	4	2011-04-19 01:17:19.852509952	2	NaN
298	299	2011-04-19 05:47:51.755709952	1	NaN
299	298	2011-04-19 05:48:28.973720064	1	NaN
257	29	2011-04-19 07:23:07.150830080	5	NaN
271	202	2011-04-19 09:29:37.552640000	1	NaN
202	271	2011-04-19 09:29:47.071249920	1	NaN
272	7	2011-04-19 22:18:54.065280000	2	NaN
7	272	2011-04-19 22:19:10.344999936	2	NaN
37	301	2011-04-19 22:40:01.989360128	1	NaN
301	37	2011-04-19 22:40:05.753410048	1	NaN
60	299	2011-04-19 22:46:31.862469888	2	NaN
299	60	2011-04-19 22:48:47.188920064	3	NaN
29	302	2011-04-19 23:37:42.843300096	1	NaN
135	303	2011-04-19 23:48:13.334029824	1	NaN
303	135	2011-04-19 23:49:35.464359936	1	NaN
64	301	2011-04-19 23:54:53.961100032	1	NaN
301	64	2011-04-19 23:54:55.453080064	1	NaN
214	60	2011-04-19 23:56:11.272069888	3	NaN
29	304	2011-04-20 00:18:54.825210112	1	NaN
304	29	2011-04-20 00:22:48.109630208	1	NaN
7	254	2011-04-20 01:37:37.999109888	1	NaN
254	7	2011-04-20 01:38:14.469379840	1	NaN
17	254	2011-04-20 01:52:38.251270144	1	NaN
7	135	2011-04-20 03:19:27.194309888	2	NaN
284	21	2011-04-20 05:41:35.618899968	1	NaN
282	305	2011-04-20 06:16:36.194329856	1	NaN
305	282	2011-04-20 06:17:17.423790080	1	NaN
282	306	2011-04-20 06:49:33.978859776	1	NaN
306	282	2011-04-20 06:49:50.530929920	1	NaN
60	229	2011-04-20 22:35:20.246710016	2	NaN
229	60	2011-04-20 22:35:35.306309888	2	NaN
144	282	2011-04-20 23:39:11.314040064	1	NaN
282	144	2011-04-20 23:41:16.665720064	1	NaN
206	307	2011-04-21 00:15:10.580499968	1	NaN
39	308	2011-04-21 00:30:04.651320064	2	NaN
307	206	2011-04-21 01:11:26.096019968	1	NaN
1	180	2011-04-21 03:26:26.921550080	1	NaN
180	1	2011-04-21 03:26:44.353789952	1	NaN
235	20	2011-04-21 03:39:30.265070080	1	NaN
29	198	2011-04-21 04:20:02.701769984	1	NaN
198	29	2011-04-21 04:20:14.462970112	1	NaN
198	60	2011-04-21 04:30:08.248029952	2	NaN
29	274	2011-04-21 04:44:56.158999808	2	NaN
280	29	2011-04-21 04:45:03.804809984	1	NaN
274	29	2011-04-21 04:45:07.150899968	2	NaN
29	280	2011-04-21 04:45:08.419749888	1	NaN
202	206	2011-04-21 04:47:18.563620096	3	NaN
206	202	2011-04-21 04:47:28.860899840	3	NaN
274	204	2011-04-21 09:16:28.760640000	1	NaN
204	274	2011-04-21 09:17:00.194289920	1	NaN
204	186	2011-04-21 12:08:24.062700032	2	NaN
186	204	2011-04-21 12:10:33.902759936	2	NaN
7	266	2011-04-21 13:19:47.243400192	2	NaN
60	223	2011-04-21 14:39:58.835279872	7	NaN
257	279	2011-04-21 17:23:12.000740096	4	NaN
15	167	2011-04-21 20:07:12.960960000	1	NaN
167	15	2011-04-21 20:09:21.679169792	1	NaN
171	309	2011-04-21 20:11:13.959079936	1	NaN
309	171	2011-04-21 20:11:32.221800192	1	NaN
310	282	2011-04-21 22:23:01.715490048	1	NaN
257	274	2011-04-22 02:23:12.927320064	5	NaN
28	231	2011-04-22 04:51:26.009880064	1	NaN
202	204	2011-04-22 10:02:38.221999872	2	NaN
204	202	2011-04-22 10:05:27.749479936	2	NaN
21	308	2011-04-22 14:40:11.911990016	6	NaN
1	311	2011-04-22 15:29:19.971649792	1	NaN
311	1	2011-04-22 15:32:13.777720064	1	NaN
1	312	2011-04-22 15:35:11.396369920	1	NaN
312	1	2011-04-22 15:37:25.729479936	1	NaN
60	312	2011-04-22 15:58:17.751419904	4	NaN
312	60	2011-04-22 16:13:38.966550016	2	NaN
206	273	2011-04-22 19:11:26.233159936	2	NaN
273	206	2011-04-22 19:14:31.620359936	2	NaN
304	93	2011-04-23 03:59:27.413299968	1	NaN
93	304	2011-04-23 04:01:24.824520192	1	NaN
93	62	2011-04-23 04:07:30.074170112	3	NaN
312	221	2011-04-23 05:17:47.443929856	1	NaN
21	93	2011-04-23 06:42:05.979460096	8	NaN
93	21	2011-04-23 06:42:21.345850112	8	NaN
7	314	2011-04-23 07:40:57.635049984	2	NaN
257	314	2011-04-23 08:23:13.986629888	4	NaN
7	249	2011-04-23 10:05:19.748699904	1	NaN
314	257	2011-04-23 11:56:24.219379968	4	NaN
274	108	2011-04-23 12:17:32.701669888	1	NaN
254	17	2011-04-23 17:17:16.676320000	2	NaN
41	233	2011-04-23 18:30:04.905819904	2	NaN
45	313	2011-04-23 22:53:58.174319872	1	NaN
45	315	2011-04-24 01:11:08.825900032	1	NaN
60	202	2011-04-24 03:57:09.925420032	3	NaN
